"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","ensembl","symbol"
"11008.528","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000133026","MYH10"
"11008.529","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000160808","MYL3"
"11008.530","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000198336","MYL4"
"11008.531","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000215375","MYL5"
"11008.532","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000092841","MYL6"
"11008.533","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000065534","MYLK"
"11008.534","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000197879","MYO1C"
"11008.535","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000176658","MYO1D"
"11008.536","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000157483","MYO1E"
"11008.537","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000197535","MYO5A"
"11008.538","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000167306","MYO5B"
"11008.539","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000196586","MYO6"
"11008.540","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000137474","MYO7A"
"11008.541","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000169994","MYO7B"
"11008.542","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000066933","MYO9A"
"11008.543","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000099331","MYO9B"
"11008.544","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000145555","MYO10"
"11008.545","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000058272","PPP1R12A"
"11008.546","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000077157","PPP1R12B"
"11008.547","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000099783","HNRNPM"
"11008.548","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000132780","NASP"
"11008.549","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000103274","NUBP1"
"11008.550","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000104320","NBN"
"11008.551","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000116701","NCF2"
"11008.552","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000158092","NCK1"
"11008.553","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000115053","NCL"
"11008.554","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000182636","NDN"
"11008.555","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000267855","NDUFA7"
"11008.556","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000183091","NEB"
"11008.557","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000004779","NDUFAB1"
"11008.558","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000069869","NEDD4"
"11008.559","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000168385","SEPT2"
"11008.560","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000198755","RPL10A"
"11008.561","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000111859","NEDD9"
"11008.562","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000100285","NEFH"
"11008.563","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000137601","NEK1"
"11008.564","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000117650","NEK2"
"11008.565","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000196712","NF1"
"11008.566","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000186575","NF2"
"11008.567","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000131196","NFATC1"
"11008.568","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000101096","NFATC2"
"11008.569","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000116044","NFE2L2"
"11008.570","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000147862","NFIB"
"11008.571","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000141905","NFIC"
"11008.572","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000146232","NFKBIE"
"11008.573","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000170322","NFRKB"
"11008.574","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000086102","NFX1"
"11008.575","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000100138","SNU13"
"11008.576","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000239672","NME1"
"11008.577","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000243678","NME2"
"11008.578","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000111641","NOP2"
"11008.579","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000147140","NONO"
"11008.580","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000007171","NOS2"
"11008.581","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000164867","NOS3"
"11008.582","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000111596","CNOT2"
"11008.583","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000074181","NOTCH3"
"11008.584","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000139910","NOVA1"
"11008.585","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000198805","PNP"
"11008.586","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000144061","NPHP1"
"11008.587","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000181163","NPM1"
"11008.588","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000197893","NRAP"
"11008.589","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000065978","YBX1"
"11008.590","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000185483","ROR1"
"11008.591","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000169071","ROR2"
"11008.592","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000162733","DDR2"
"11008.593","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000137497","NUMA1"
"11008.594","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000110713","NUP98"
"11008.595","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000143748","NVL"
"11008.596","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000136811","ODF2"
"11008.597","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000079482","OPHN1"
"11008.598","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000085840","ORC1"
"11008.599","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000115942","ORC2"
"11008.600","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000115947","ORC4"
"11008.601","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000164815","ORC5"
"11008.602","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000110048","OSBP"
"11008.603","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000170515","PA2G4"
"11008.604","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000007168","PAFAH1B1"
"11008.605","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000168092","PAFAH1B2"
"11008.606","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000149269","PAK1"
"11008.607","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000177425","PAWR"
"11008.608","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000007372","PAX6"
"11008.609","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000169564","PCBP1"
"11008.610","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000156453","PCDH1"
"11008.611","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000078674","PCM1"
"11008.612","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000132646","PCNA"
"11008.613","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000160299","PCNT"
"11008.614","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000131165","CHMP1A"
"11008.615","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000102225","CDK16"
"11008.616","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000184588","PDE4B"
"11008.617","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000113448","PDE4D"
"11008.618","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000156973","PDE6D"
"11008.619","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000131828","PDHA1"
"11008.620","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000152256","PDK1"
"11008.621","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000067992","PDK3"
"11008.622","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000261371","PECAM1"
"11008.623","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000142655","PEX14"
"11008.624","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000108518","PFN1"
"11008.625","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000070087","PFN2"
"11008.626","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000079739","PGM1"
"11008.627","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000154330","PGM5"
"11008.628","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000005471","ABCB4"
"11008.629","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000197724","PHF2"
"11008.630","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000078142","PIK3C3"
"11008.631","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000051382","PIK3CB"
"11008.632","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000137193","PIM1"
"11008.633","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000102309","PIN4"
"11008.634","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000118762","PKD2"
"11008.635","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000170927","PKHD1"
"11008.636","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000057294","PKP2"
"11008.637","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000116711","PLA2G4A"
"11008.638","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000178209","PLEC"
"11008.639","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000171566","PLRG1"
"11008.640","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000120756","PLS1"
"11008.641","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000102024","PLS3"
"11008.642","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000188313","PLSCR1"
"11008.643","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000140464","PML"
"11008.644","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000123737","EXOSC9"
"11008.645","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000171824","EXOSC10"
"11008.646","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000122512","PMS2"
"11008.647","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000100941","PNN"
"11008.648","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000184702","SEPT5"
"11008.649","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000108387","SEPT4"
"11008.650","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000128567","PODXL"
"11008.651","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000101868","POLA1"
"11008.652","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000070501","POLB"
"11008.653","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000062822","POLD1"
"11008.654","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000106628","POLD2"
"11008.655","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000177084","POLE"
"11008.656","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000100479","POLE2"
"11008.657","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000140521","POLG"
"11008.658","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000170734","POLH"
"11008.659","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000047315","POLR2B"
"11008.660","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000102978","POLR2C"
"11008.661","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000144231","POLR2D"
"11008.662","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000099817","POLR2E"
"11008.663","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000168002","POLR2G"
"11008.664","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000163882","POLR2H"
"11008.665","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000105258","POLR2I"
"11008.666","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000147669","POLR2K"
"11008.667","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000177700","POLR2L"
"11008.668","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000099821","POLRMT"
"11008.669","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000152192","POU4F1"
"11008.670","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000184271","POU6F1"
"11008.671","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000112033","PPARD"
"11008.672","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000125686","MED1"
"11008.673","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000171497","PPID"
"11008.674","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000118898","PPL"
"11008.675","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000138032","PPM1B"
"11008.676","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000172531","PPP1CA"
"11008.677","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000213639","PPP1CB"
"11008.678","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000186298","PPP1CC"
"11008.679","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000115685","PPP1R7"
"11008.680","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000113575","PPP2CA"
"11008.681","GO:0043228",3.79339247810453e-15,1,351,3580,"non-membrane-bounded organelle","CC","ENSG00000104695","PPP2CB"
